10;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0;0
12;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
14;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0
17;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
18;1;0;1;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;2;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;1;1;0;1;0;1;0;0;1;0;1;1;0;1;0;1;0;2;0;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;2;0;1;0;0;2;0;1;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;1;0;0;0;1;2;0;0
22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;1;1;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;2;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;1;0;1;1;0;0;1;1;1;1;1;0;0;0;1;1;0;1;1;0;1;0;2;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
27;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0;0
29;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;2;0;1;0;1;0;0;0;1;1;0;2;0;0;1;0;0;1;0;0;1;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0
30;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
31;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;2;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;1;2;1;1;0;0;0;0;2;1;0;0;0;0;1;1;2;0;0;0;0;0;1;1;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;2;0;0;1;1;0;0;0;1;0;0;2;1;0;2;0;1;0;0;0
35;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;0;1;1;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
40;1;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;2;0;1;0;0;2;0;1;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;1;0;0;0;1;2;0;0
42;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;2;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;0;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;2;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;2;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;2;1;0;1;0;1;1;2;1;1;0;0;0;0;2;1;0;0;0;0;1;1;2;0;0;0;0;0;1;1;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;2;0;0;1;1;0;0;0;1;0;0;2;1;0;2;0;1;0;0;0
46;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;1;1;0;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;2;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0
49;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
50;1;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;0;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
54;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
55;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;2;0;0;1;1;0;1;0;1;1;1;2;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0
56;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;2;1;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0
1321;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1
1322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;1;0;1;1;2;1;0;2;1;0;1;1;0;0;1;1;2;1;2;0;1;0;0;1;2;0;2;1;1;0;2;1;0;1;0;0;2;0;1;2;1;0;1;0;1;1;1;0;2
1323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;1;2;1;1;0;0;0;0;1;1;1;0;2;0;1;0;1;2;0;1;1;0;1;1;0;0;2;1;1;0;0;1;1
1324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0
1325;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0
1326;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1
1327;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;2;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;2;1;1;1;0;2;2;2;1;1;1;0;0;1;1;2;0;2;0;1;0;1;1;0;1;2;1;2;1;0;1;2;0;1;1;0;0;1
